DATE,CRSPTM1,CRSPME1,CRSPLC1,CRSPMI1,CRSPSC1,CRSPMC1,CRSPSX1,CRSPTMT,CRSPMET,CRSPLCT,CRSPMIT,CRSPSCT,CRSPMCT,CRSPSXT,CRSPSM1,CRSPSMT,CAP_RESTATEMENT,CRSPRE1,CRSPEN1,CRSPMT1,CRSPID1,CRSPCS1,CRSPHC1,CRSPTE1,CRSPUT1,CRSPFN1,CRSPIT1,CRSPRET,CRSPENT,CRSPMTT,CRSPIDT,CRSPCST,CRSPHCT,CRSPTET,CRSPUTT,CRSPFNT,CRSPITT,SECTOR_RESTATEMENT,CRSPMEV1,CRSPMEG1,CRSPLCV1,CRSPLCG1,CRSPMIV1,CRSPMIG1,CRSPSCV1,CRSPSCG1,CRSPMEVT,CRSPMEGT,CRSPLCVT,CRSPLCGT,CRSPMIVT,CRSPMIGT,CRSPSCVT,CRSPSCGT,CRSPSMG1,CRSPSMGT,CRSPSMV1,CRSPSMVT,VG_RESTATEMENT
2016-10-24,1596.23,1612.37,1608.78,1592.61,1525.91,1493.84,1534.27,1786.30,1824.02,1807.77,1731.42,1667.90,1605.47,1610.77,1561.38,1701.73,N,1480.58,944.10,1126.08,1617.87,1609.31,1980.44,1576.32,1405.09,1720.17,1725.25,1816.20,1054.20,1252.43,1770.96,1809.26,2140.68,1853.28,1674.92,1910.52,1854.95,N,1452.32,1512.84,1466.55,1523.13,1587.63,1529.93,1560.20,1429.85,1621.90,1615.77,1632.86,1617.50,1726.53,1587.19,1704.03,1489.57,1476.94,1534.81,1580.76,1722.61,N
2016-10-25,1588.81,1607.35,1602.40,1579.48,1512.75,1479.37,1519.63,1778.04,1818.40,1800.66,1717.17,1653.51,1589.93,1595.41,1548.22,1687.41,N,1476.52,937.09,1119.38,1608.00,1602.94,1973.13,1562.46,1411.32,1715.14,1719.32,1811.21,1046.37,1245.00,1760.16,1802.55,2132.77,1836.98,1682.34,1904.94,1848.57,N,1452.32,1502.91,1465.70,1511.51,1578.71,1512.71,1548.60,1415.44,1622.00,1605.17,1632.02,1605.16,1716.85,1569.36,1691.37,1474.56,1461.13,1518.40,1570.46,1711.41,N
2016-10-26,1584.70,1604.64,1599.41,1575.06,1502.87,1464.51,1511.05,1773.46,1815.36,1797.32,1712.38,1642.73,1573.99,1586.42,1541.15,1679.72,N,1457.56,938.48,1114.48,1614.21,1602.61,1955.63,1554.93,1413.52,1714.83,1709.76,1787.96,1047.93,1239.54,1766.95,1802.18,2113.86,1828.13,1684.96,1904.72,1838.29,N,1454.93,1494.55,1468.55,1502.41,1578.75,1503.57,1543.15,1401.00,1624.92,1596.28,1635.19,1595.55,1716.90,1559.89,1685.44,1459.52,1449.65,1506.47,1567.63,1708.33,N
2016-10-27,1577.99,1601.35,1594.53,1562.26,1485.55,1449.52,1496.22,1766.06,1811.68,1791.92,1698.75,1624.04,1558.01,1570.91,1526.15,1663.64,N,1421.18,935.17,1112.63,1602.79,1591.26,1958.65,1578.52,1406.76,1706.70,1700.86,1743.99,1044.23,1237.61,1754.46,1789.50,2117.12,1855.87,1677.56,1896.03,1828.73,N,1454.06,1489.05,1466.14,1495.52,1566.37,1490.85,1527.78,1382.15,1624.01,1590.41,1632.63,1588.23,1703.96,1546.70,1668.95,1440.06,1434.10,1490.36,1553.66,1693.56,N
2016-10-28,1573.69,1595.01,1589.76,1565.33,1484.89,1440.22,1495.07,1761.33,1804.58,1786.65,1702.28,1623.35,1548.07,1569.74,1527.41,1665.13,N,1425.44,929.49,1114.52,1610.36,1600.79,1926.73,1570.22,1409.95,1703.90,1699.73,1749.34,1038.05,1239.70,1762.84,1800.28,2082.62,1846.11,1681.71,1893.13,1827.50,N,1448.68,1482.71,1461.44,1491.39,1567.28,1496.18,1525.27,1383.58,1618.04,1583.73,1627.51,1583.92,1705.26,1552.29,1666.26,1441.55,1437.95,1494.39,1552.55,1692.54,N
2016-10-31,1574.64,1593.85,1589.84,1571.53,1491.28,1442.41,1499.32,1762.42,1803.27,1786.74,1709.06,1630.45,1550.46,1574.32,1533.71,1672.07,N,1447.28,917.33,1115.55,1614.18,1602.38,1915.58,1563.80,1437.38,1709.48,1700.52,1776.17,1024.57,1240.85,1767.05,1802.08,2070.57,1838.56,1714.43,1899.36,1828.35,N,1448.95,1480.11,1462.67,1490.16,1573.38,1502.23,1532.50,1388.79,1618.34,1580.96,1628.88,1582.61,1711.96,1558.56,1674.36,1446.99,1443.67,1500.33,1559.14,1699.86,N
2016-11-01,1563.21,1583.41,1579.11,1559.37,1475.78,1427.55,1486.50,1749.64,1791.48,1774.70,1695.83,1613.53,1534.51,1560.88,1519.92,1657.05,N,1415.56,917.89,1108.44,1601.58,1592.94,1907.80,1538.58,1411.88,1694.22,1686.41,1737.24,1025.20,1232.95,1753.26,1791.45,2062.20,1808.91,1684.02,1882.48,1813.19,N,1440.57,1469.13,1453.91,1478.86,1563.26,1488.33,1515.87,1375.15,1609.00,1569.25,1619.15,1570.62,1700.94,1544.14,1656.21,1432.79,1430.53,1486.69,1545.27,1684.74,N
2016-11-02,1551.47,1573.71,1568.40,1543.67,1458.34,1409.31,1469.37,1736.70,1780.73,1762.89,1678.88,1594.50,1514.97,1542.93,1503.37,1639.08,N,1394.36,906.91,1099.61,1594.04,1587.31,1893.80,1500.00,1392.14,1677.61,1671.55,1711.22,1012.94,1223.12,1745.20,1785.13,2047.05,1763.96,1660.68,1864.80,1797.21,N,1432.94,1458.75,1445.44,1467.28,1548.04,1472.78,1500.42,1356.14,1600.84,1558.19,1610.04,1558.37,1684.53,1528.09,1639.39,1413.00,1413.09,1468.61,1530.12,1668.33,N
2016-11-03,1544.55,1566.18,1561.36,1539.00,1453.30,1393.61,1464.70,1729.47,1772.94,1755.58,1673.88,1589.07,1498.24,1538.11,1498.52,1633.87,N,1385.63,910.45,1102.16,1589.85,1578.74,1870.45,1494.10,1397.10,1676.71,1655.63,1700.74,1016.98,1226.00,1740.77,1775.50,2021.82,1757.01,1667.04,1864.39,1782.33,N,1427.88,1449.71,1441.09,1458.28,1545.64,1465.81,1499.42,1346.76,1595.71,1549.30,1605.66,1549.45,1682.04,1520.88,1638.43,1403.25,1404.58,1459.79,1528.72,1666.93,N
2016-11-04,1543.42,1563.40,1559.21,1540.00,1457.62,1400.82,1468.80,1728.26,1769.84,1753.21,1675.03,1593.86,1506.08,1542.49,1501.12,1636.78,N,1394.12,905.62,1108.47,1592.87,1568.09,1888.39,1501.80,1392.11,1674.32,1649.75,1711.81,1011.61,1233.01,1744.08,1763.58,2041.21,1766.07,1661.08,1861.94,1776.05,N,1424.96,1447.57,1438.19,1457.31,1542.51,1471.31,1500.92,1354.08,1592.45,1547.11,1602.43,1548.50,1678.71,1526.63,1640.19,1410.88,1410.80,1466.27,1527.99,1666.24,N
2016-11-07,1577.66,1598.31,1593.70,1572.47,1490.60,1431.56,1503.50,1766.63,1809.36,1792.01,1710.42,1630.00,1539.24,1579.01,1533.87,1672.55,N,1417.83,925.00,1125.50,1629.23,1595.99,1937.35,1516.21,1418.21,1713.37,1689.89,1740.93,1033.25,1251.99,1783.91,1795.04,2094.13,1783.01,1692.39,1905.39,1819.27,N,1456.57,1480.13,1469.83,1489.74,1574.42,1503.03,1533.44,1386.33,1627.77,1581.91,1637.72,1582.96,1713.57,1559.54,1675.78,1444.59,1442.72,1499.51,1560.29,1701.55,N
2016-11-08,1583.38,1604.31,1599.78,1578.96,1494.21,1435.78,1506.72,1773.80,1817.14,1799.72,1717.78,1634.11,1544.01,1582.57,1538.96,1678.34,N,1425.65,924.74,1128.88,1637.81,1610.20,1943.29,1530.17,1428.54,1716.34,1697.70,1751.08,1035.23,1256.18,1794.09,1811.10,2101.94,1799.43,1705.75,1908.98,1828.26,N,1459.84,1488.22,1473.45,1497.65,1580.13,1510.07,1536.72,1390.18,1632.90,1590.79,1643.14,1591.51,1720.20,1567.02,1679.60,1448.65,1448.13,1505.24,1564.92,1706.93,N
2016-11-09,1603.78,1622.98,1617.65,1592.86,1526.60,1489.28,1546.41,1796.79,1838.39,1819.95,1733.12,1669.72,1601.65,1624.36,1561.83,1703.49,N,1398.35,942.47,1158.17,1675.92,1586.22,2012.59,1555.16,1382.00,1758.30,1696.46,1717.90,1055.12,1288.78,1836.37,1784.15,2176.90,1828.83,1650.55,1955.89,1826.94,N,1485.83,1495.15,1498.86,1504.32,1597.67,1519.37,1574.22,1415.59,1662.02,1598.34,1671.54,1598.76,1739.54,1576.83,1720.81,1475.27,1465.81,1523.77,1591.61,1736.27,N
2016-11-10,1608.08,1625.25,1620.30,1597.34,1538.06,1520.44,1563.98,1801.78,1841.13,1823.09,1738.19,1682.46,1635.33,1643.02,1569.70,1712.27,N,1372.52,945.17,1169.55,1705.42,1552.89,2037.25,1524.16,1348.98,1794.20,1669.07,1686.26,1058.15,1302.80,1868.75,1746.70,2203.96,1792.37,1612.00,1995.94,1797.48,N,1499.65,1483.69,1512.94,1493.71,1609.04,1516.04,1591.07,1420.56,1677.75,1586.10,1687.51,1587.51,1752.16,1573.50,1739.54,1480.53,1466.60,1524.71,1605.53,1751.73,N
2016-11-11,1609.97,1622.12,1618.21,1600.46,1559.95,1565.60,1587.24,1803.90,1837.58,1820.74,1741.59,1706.41,1683.91,1667.46,1581.92,1725.60,N,1379.98,930.39,1159.52,1713.10,1556.60,2013.70,1535.12,1346.33,1805.61,1681.98,1695.43,1041.61,1291.62,1877.16,1750.87,2178.48,1805.25,1608.84,2008.64,1811.39,N,1497.20,1480.32,1511.18,1491.57,1612.13,1519.05,1615.32,1438.97,1675.01,1582.49,1685.54,1585.24,1755.53,1576.63,1766.05,1499.71,1477.43,1535.96,1618.55,1765.94,N
2016-11-14,1613.46,1619.49,1618.35,1614.39,1583.31,1580.28,1610.50,1808.04,1834.87,1821.16,1756.95,1732.12,1699.82,1691.99,1600.43,1745.98,N,1405.59,935.13,1166.56,1720.69,1551.35,2012.52,1531.49,1344.70,1836.67,1660.55,1728.53,1047.07,1299.47,1885.52,1745.14,2177.76,1800.98,1607.69,2043.67,1788.31,N,1504.59,1466.60,1520.53,1481.34,1633.56,1524.08,1643.97,1455.50,1683.48,1568.09,1696.19,1574.61,1779.07,1582.04,1797.55,1517.08,1488.70,1547.83,1642.87,1792.67,N
2016-11-15,1624.82,1631.36,1630.45,1627.67,1590.76,1584.75,1620.45,1821.12,1848.79,1835.18,1771.51,1740.32,1704.75,1702.52,1610.89,1757.47,N,1395.18,961.34,1173.18,1725.23,1561.53,2019.02,1551.15,1366.73,1836.77,1683.49,1715.73,1076.61,1306.88,1890.56,1756.60,2184.79,1824.10,1634.08,2043.79,1814.54,N,1514.93,1478.14,1531.33,1493.06,1645.44,1538.35,1651.42,1462.66,1695.71,1580.58,1708.80,1587.23,1792.11,1596.94,1805.79,1524.55,1499.38,1559.01,1652.77,1803.54,N
2016-11-16,1622.46,1629.28,1627.91,1622.83,1588.89,1587.96,1618.15,1818.92,1846.99,1832.82,1766.43,1738.41,1708.34,1700.20,1607.49,1753.92,N,1395.72,953.55,1171.32,1718.90,1563.66,2006.35,1564.85,1357.10,1822.43,1697.72,1716.52,1069.33,1304.90,1884.82,1759.16,2171.10,1840.30,1623.98,2028.02,1829.96,N,1506.78,1483.42,1522.88,1497.54,1635.66,1539.17,1649.31,1461.15,1687.31,1586.48,1700.02,1592.21,1781.70,1597.92,1803.65,1523.05,1498.82,1558.50,1646.94,1797.42,N
2016-11-17,1630.55,1636.64,1635.94,1634.19,1597.09,1598.10,1629.08,1828.10,1855.43,1841.96,1778.98,1747.49,1719.31,1711.82,1617.32,1764.80,N,1382.66,947.71,1170.29,1723.20,1568.93,2018.66,1570.04,1356.43,1836.15,1708.99,1700.46,1062.78,1303.75,1889.75,1765.13,2184.43,1846.41,1624.46,2043.32,1842.18,N,1511.03,1493.09,1528.10,1507.51,1645.97,1551.21,1656.42,1470.25,1692.21,1596.83,1706.00,1602.84,1793.11,1610.59,1811.59,1532.60,1509.71,1569.95,1655.47,1806.90,N
2016-11-18,1627.74,1632.74,1632.13,1630.81,1598.84,1610.02,1630.05,1825.20,1851.32,1837.95,1775.42,1749.48,1732.16,1712.90,1616.43,1763.92,N,1385.31,952.16,1169.53,1722.04,1560.56,1997.64,1581.15,1353.64,1839.44,1706.20,1703.73,1067.98,1302.90,1888.48,1755.83,2163.30,1859.47,1621.19,2047.12,1839.19,N,1507.88,1489.01,1525.34,1503.09,1644.51,1545.85,1659.26,1470.71,1689.21,1592.47,1703.40,1598.17,1791.76,1605.02,1814.77,1533.13,1507.24,1567.40,1656.02,1807.66,N
2016-11-21,1639.54,1644.67,1644.20,1643.61,1609.63,1616.08,1642.24,1838.46,1864.86,1851.57,1789.42,1761.35,1738.70,1725.80,1628.26,1776.90,N,1383.71,974.96,1186.21,1732.57,1570.14,2004.06,1595.60,1369.69,1844.76,1722.64,1701.77,1093.55,1321.49,1900.06,1766.68,2170.28,1876.47,1640.42,2053.07,1856.92,N,1517.23,1501.82,1535.15,1515.87,1657.24,1558.19,1670.70,1480.35,1699.69,1606.19,1714.36,1611.79,1805.63,1617.95,1827.38,1543.23,1518.51,1579.20,1667.94,1820.72,N
2016-11-22,1644.31,1647.64,1647.75,1650.03,1621.22,1628.09,1651.88,1843.89,1868.32,1855.65,1796.45,1774.15,1751.65,1736.02,1637.20,1786.73,N,1407.73,974.62,1198.79,1742.25,1580.64,1974.60,1620.34,1374.66,1853.19,1726.08,1731.38,1093.18,1335.59,1910.83,1778.50,2138.38,1905.57,1647.31,2062.48,1860.69,N,1521.24,1503.06,1539.87,1517.55,1665.41,1562.41,1686.42,1486.88,1704.30,1607.56,1719.73,1613.63,1814.54,1622.39,1844.75,1550.05,1523.71,1584.65,1679.89,1833.86,N
2016-11-23,1646.83,1648.34,1649.10,1654.65,1630.14,1639.13,1662.69,1846.78,1869.16,1857.23,1801.62,1783.97,1763.55,1747.46,1643.90,1794.15,N,1401.23,979.56,1202.55,1756.63,1573.89,1984.85,1627.92,1361.72,1857.68,1717.55,1723.37,1098.76,1339.78,1926.61,1770.95,2149.48,1916.29,1631.91,2067.53,1851.53,N,1523.12,1502.26,1542.21,1517.59,1670.14,1566.70,1694.59,1496.29,1706.46,1606.74,1722.41,1613.71,1819.88,1626.94,1853.79,1559.88,1530.35,1591.61,1686.41,1841.13,N
2016-11-25,1653.27,1655.15,1655.62,1659.76,1635.96,1646.19,1668.03,1854.04,1876.91,1864.62,1807.24,1790.39,1771.17,1753.12,1649.36,1800.16,N,1408.69,974.75,1205.51,1765.03,1585.75,1993.73,1643.08,1380.72,1863.90,1723.41,1732.55,1093.37,1343.61,1935.82,1784.30,2159.10,1934.13,1654.82,2074.50,1857.85,N,1530.87,1506.79,1549.67,1522.08,1675.84,1570.94,1700.23,1502.09,1715.19,1611.58,1730.79,1618.48,1826.18,1631.35,1860.04,1565.94,1535.19,1596.65,1692.23,1847.56,N
2016-11-28,1642.98,1646.96,1646.63,1646.78,1619.01,1622.97,1647.97,1842.72,1867.86,1854.73,1793.37,1771.96,1746.27,1732.16,1634.44,1784.07,N,1413.47,959.61,1199.99,1750.66,1581.61,1972.25,1647.14,1405.28,1844.33,1722.32,1738.50,1076.43,1337.47,1920.59,1779.85,2135.84,1938.92,1684.25,2052.94,1857.06,N,1523.00,1499.67,1541.17,1513.90,1663.58,1557.71,1684.00,1484.97,1706.46,1604.32,1721.45,1610.08,1813.28,1617.65,1842.48,1548.11,1519.98,1580.86,1678.11,1832.48,N
2016-11-29,1644.79,1649.53,1648.81,1647.00,1619.21,1619.29,1645.88,1845.17,1871.22,1857.63,1794.02,1772.47,1742.44,1730.24,1634.66,1784.66,N,1425.52,946.94,1198.77,1750.88,1581.23,1984.46,1641.43,1409.76,1851.08,1723.87,1753.55,1062.23,1336.47,1921.29,1780.71,2149.07,1932.20,1689.69,2060.72,1858.81,N,1524.09,1503.50,1541.84,1517.44,1661.58,1560.37,1684.81,1484.49,1707.85,1609.06,1722.42,1614.43,1811.69,1620.61,1843.78,1547.74,1520.84,1581.92,1677.74,1832.58,N
2016-11-30,1640.50,1644.95,1644.26,1642.55,1617.47,1607.97,1646.41,1840.72,1866.47,1852.88,1789.29,1770.80,1730.37,1731.02,1631.52,1781.40,N,1407.69,1000.66,1214.85,1747.29,1557.44,1961.97,1608.27,1366.86,1858.77,1705.89,1731.74,1122.50,1354.40,1917.54,1755.21,2125.20,1893.16,1639.29,2069.83,1839.49,N,1526.72,1491.42,1544.74,1505.21,1663.93,1548.59,1687.16,1478.20,1711.42,1596.26,1726.22,1601.53,1814.46,1608.38,1846.69,1541.30,1512.09,1572.87,1679.73,1835.02,N
2016-12-01,1633.69,1639.81,1637.76,1629.30,1608.77,1600.34,1639.41,1833.16,1860.70,1845.63,1774.95,1761.44,1722.22,1723.78,1620.46,1769.46,N,1385.80,1004.15,1214.01,1753.26,1549.53,1943.97,1602.35,1354.26,1870.88,1663.66,1705.04,1126.42,1353.46,1924.20,1746.49,2105.83,1886.19,1624.18,2083.47,1793.95,N,1531.73,1475.47,1548.93,1487.70,1659.73,1525.91,1685.66,1461.70,1717.10,1579.24,1730.98,1582.94,1810.06,1584.82,1845.21,1524.26,1492.63,1552.71,1676.58,1831.75,N
2016-12-02,1634.44,1639.98,1638.27,1631.51,1611.00,1601.03,1640.18,1834.00,1860.90,1846.21,1777.38,1763.92,1722.97,1724.63,1622.68,1771.92,N,1400.20,1005.16,1215.00,1751.26,1553.06,1951.52,1604.35,1365.80,1863.23,1669.95,1722.75,1127.55,1354.57,1922.03,1750.47,2114.01,1888.54,1638.03,2074.95,1800.74,N,1530.33,1477.43,1547.81,1489.97,1661.94,1528.02,1686.92,1464.96,1715.53,1581.33,1729.73,1585.36,1812.51,1587.02,1846.63,1527.67,1494.85,1555.03,1678.73,1834.14,N
2016-12-05,1646.26,1648.74,1648.24,1647.52,1632.50,1630.25,1662.91,1847.43,1871.01,1857.63,1794.99,1787.48,1754.48,1748.54,1641.36,1792.41,N,1410.58,1013.70,1231.79,1756.78,1563.98,1952.03,1618.87,1369.85,1885.36,1687.81,1735.54,1137.73,1373.86,1928.10,1763.20,2114.56,1905.63,1643.12,2099.61,1820.01,N,1536.97,1487.07,1555.51,1500.97,1675.90,1545.62,1709.08,1484.91,1723.18,1591.78,1738.55,1597.17,1827.97,1605.37,1870.91,1548.50,1513.86,1574.86,1696.44,1853.62,N
2016-12-06,1653.79,1653.91,1654.17,1657.22,1648.98,1647.86,1680.49,1855.93,1876.93,1864.35,1805.61,1805.67,1773.45,1767.09,1654.34,1806.68,N,1416.77,1013.57,1233.46,1763.01,1569.26,1960.67,1633.64,1367.49,1900.94,1693.66,1743.48,1137.58,1375.78,1934.97,1769.16,2123.92,1923.03,1640.29,2117.19,1826.32,N,1542.80,1490.58,1562.00,1505.36,1687.05,1553.28,1726.61,1499.58,1729.78,1595.54,1745.87,1601.86,1840.24,1613.33,1890.27,1563.91,1525.10,1586.61,1710.51,1869.12,N
2016-12-07,1674.40,1675.39,1675.77,1679.47,1664.85,1655.19,1694.78,1879.38,1901.68,1889.04,1830.02,1823.24,1781.43,1782.31,1673.52,1827.81,N,1445.32,1019.02,1252.86,1789.38,1597.80,1941.51,1672.87,1384.17,1932.30,1723.35,1778.71,1144.20,1397.41,1964.14,1801.89,2103.28,1969.20,1661.56,2152.40,1858.33,N,1563.92,1508.69,1583.69,1523.57,1711.81,1571.82,1745.53,1511.41,1753.94,1615.09,1770.58,1621.37,1867.55,1632.59,1911.29,1576.30,1540.08,1602.21,1732.76,1893.75,N
2016-12-08,1680.53,1677.71,1679.36,1689.33,1684.68,1681.93,1716.02,1886.43,1904.53,1893.27,1840.81,1845.01,1810.29,1804.69,1688.20,1843.89,N,1453.69,1025.46,1265.19,1789.21,1596.58,1946.17,1675.46,1389.95,1949.45,1732.41,1789.03,1151.43,1411.18,1964.02,1800.83,2108.33,1972.24,1668.79,2171.62,1868.12,N,1565.77,1511.14,1586.39,1527.61,1720.37,1582.68,1766.66,1529.03,1756.03,1618.11,1773.63,1625.98,1876.99,1643.87,1934.51,1594.69,1553.77,1616.45,1747.80,1910.29,N
2016-12-09,1688.59,1688.94,1688.82,1689.99,1684.04,1688.18,1715.51,1895.50,1917.28,1903.94,1841.61,1844.36,1817.02,1804.16,1688.24,1844.00,N,1452.04,1029.36,1262.76,1793.66,1611.44,1966.57,1671.45,1402.67,1950.96,1743.14,1787.12,1155.82,1408.46,1968.94,1817.67,2130.43,1967.53,1684.06,2173.33,1879.69,N,1575.52,1522.10,1595.26,1536.27,1722.97,1581.17,1767.69,1526.53,1766.97,1629.84,1783.56,1635.22,1879.92,1642.36,1935.67,1592.16,1551.54,1614.21,1749.86,1912.60,N
2016-12-12,1684.46,1688.31,1686.70,1680.46,1668.81,1669.61,1697.73,1890.95,1916.66,1901.65,1831.31,1827.77,1797.08,1785.56,1675.95,1830.66,N,1461.67,1034.78,1255.46,1786.92,1612.16,1974.63,1666.71,1415.30,1937.77,1734.84,1799.60,1161.94,1400.32,1961.72,1818.49,2139.16,1961.95,1699.26,2158.81,1870.96,N,1577.75,1518.28,1595.84,1531.44,1714.55,1570.84,1751.97,1512.43,1769.58,1625.82,1784.31,1630.15,1870.81,1631.70,1918.58,1577.49,1538.98,1601.20,1738.26,1900.03,N
2016-12-13,1694.00,1700.30,1697.70,1686.64,1670.23,1668.98,1699.85,1901.98,1930.54,1914.37,1838.52,1829.72,1796.71,1788.14,1679.83,1835.34,N,1463.90,1047.00,1251.68,1786.28,1618.53,1986.00,1683.38,1429.10,1940.98,1756.92,1803.37,1175.68,1396.46,1961.12,1825.72,2152.96,1982.93,1716.04,2162.84,1894.84,N,1586.86,1531.47,1604.04,1543.92,1718.75,1578.93,1753.06,1514.17,1780.07,1640.16,1793.81,1643.66,1876.15,1640.26,1920.38,1579.44,1544.18,1606.75,1740.83,1903.50,N
2016-12-14,1679.04,1687.60,1683.95,1667.67,1648.07,1650.15,1679.44,1885.31,1916.21,1898.98,1818.09,1805.65,1776.54,1766.80,1659.31,1813.14,N,1432.67,1022.41,1235.29,1767.56,1598.83,1978.38,1670.00,1400.09,1923.64,1751.45,1765.89,1148.07,1378.21,1940.65,1803.56,2144.71,1967.43,1681.54,2143.82,1889.13,N,1572.18,1523.30,1588.39,1534.42,1696.55,1564.35,1728.71,1495.31,1763.60,1631.57,1776.37,1633.69,1852.35,1625.12,1894.04,1559.82,1527.68,1589.61,1717.44,1878.32,N
2016-12-15,1685.93,1694.27,1690.44,1673.22,1656.87,1662.44,1691.07,1893.13,1923.84,1906.38,1824.38,1815.39,1789.78,1779.08,1666.43,1821.10,N,1423.60,1027.00,1244.03,1770.53,1603.02,1991.42,1683.90,1409.55,1935.75,1758.72,1755.53,1153.28,1387.96,1943.97,1808.33,2158.84,1983.92,1693.24,2157.54,1896.97,N,1581.22,1526.06,1596.73,1537.82,1701.36,1570.48,1739.36,1501.68,1773.78,1634.58,1785.77,1637.39,1857.89,1631.65,1905.79,1566.58,1533.46,1595.77,1725.51,1887.33,N
2016-12-16,1683.33,1692.00,1687.59,1667.52,1654.84,1667.71,1685.30,1890.27,1921.30,1903.22,1818.26,1813.24,1795.51,1773.07,1662.50,1816.89,N,1443.79,1032.22,1234.59,1767.51,1606.39,1994.42,1685.79,1425.66,1928.12,1745.64,1781.02,1159.14,1377.65,1940.67,1812.21,2162.10,1986.15,1712.60,2149.22,1882.87,N,1581.10,1521.70,1595.37,1533.74,1694.13,1566.72,1738.09,1498.88,1773.64,1629.98,1784.27,1633.11,1850.13,1627.79,1904.51,1563.67,1529.91,1592.11,1721.38,1882.94,N
2016-12-19,1687.36,1695.36,1690.73,1669.55,1663.79,1677.40,1693.19,1894.86,1925.16,1906.83,1820.69,1823.13,1805.95,1781.45,1667.92,1822.95,N,1459.30,1028.28,1234.04,1776.02,1606.53,1983.86,1712.17,1430.96,1935.59,1757.53,1800.20,1154.71,1377.03,1950.01,1812.40,2150.65,2017.41,1718.97,2157.59,1895.77,N,1584.47,1524.46,1598.42,1536.51,1695.46,1569.44,1748.85,1505.48,1777.42,1633.02,1787.74,1636.11,1851.98,1630.62,1916.37,1570.64,1534.18,1596.64,1727.62,1889.97,N
2016-12-20,1694.32,1701.40,1696.92,1676.46,1674.52,1693.24,1704.84,1902.91,1932.34,1914.07,1828.23,1834.95,1823.01,1793.71,1676.70,1832.58,N,1461.72,1026.19,1238.86,1787.14,1606.85,1984.12,1719.86,1432.24,1952.81,1762.49,1803.30,1152.37,1382.41,1962.22,1815.01,2150.93,2026.48,1720.50,2176.83,1901.12,N,1590.26,1529.71,1604.61,1541.73,1704.28,1573.93,1763.16,1511.82,1784.04,1639.11,1794.77,1642.06,1861.61,1635.28,1932.16,1577.25,1539.73,1602.41,1739.00,1902.47,N
2016-12-21,1689.48,1697.06,1692.79,1673.40,1665.95,1682.57,1697.62,1897.54,1927.47,1909.47,1824.89,1825.64,1811.66,1786.20,1670.94,1826.33,N,1441.47,1027.33,1237.90,1778.59,1608.56,1970.87,1708.59,1427.17,1944.23,1759.82,1778.41,1153.64,1381.34,1952.88,1817.01,2136.92,2013.19,1714.41,2167.30,1898.25,N,1585.83,1526.26,1600.49,1538.23,1701.21,1571.01,1754.89,1503.23,1779.06,1635.53,1790.16,1638.43,1858.26,1632.25,1923.19,1568.37,1534.35,1596.86,1733.11,1896.07,N
2016-12-22,1684.71,1694.86,1689.40,1664.05,1653.38,1669.89,1683.56,1892.39,1925.26,1905.89,1814.71,1811.96,1798.15,1771.45,1660.01,1814.44,N,1439.57,1031.71,1228.58,1773.43,1603.70,1971.61,1721.28,1431.01,1940.06,1752.05,1776.44,1158.57,1370.97,1948.58,1811.53,2137.72,2028.15,1719.48,2162.79,1889.86,N,1585.45,1522.32,1599.02,1533.19,1693.36,1560.37,1743.31,1490.05,1779.11,1631.31,1788.93,1633.07,1849.69,1621.25,1910.62,1554.66,1521.87,1583.91,1723.98,1886.14,N
2016-12-23,1688.03,1696.81,1691.83,1668.91,1660.88,1685.01,1691.34,1896.20,1927.55,1908.70,1820.04,1820.23,1814.50,1779.65,1666.17,1821.21,N,1442.89,1029.86,1231.63,1775.97,1606.60,1991.29,1731.06,1431.44,1943.80,1754.07,1781.05,1156.49,1375.63,1951.37,1814.80,2159.07,2039.67,1720.00,2167.11,1892.05,N,1586.97,1524.41,1600.75,1536.04,1696.32,1567.16,1749.54,1498.67,1780.92,1633.60,1790.95,1636.16,1852.97,1628.30,1917.54,1563.68,1529.45,1591.82,1728.62,1891.28,N
2016-12-27,1692.22,1700.40,1695.61,1673.64,1667.56,1689.83,1699.17,1900.92,1931.66,1912.99,1825.19,1827.57,1819.76,1787.91,1671.85,1827.43,N,1445.33,1032.99,1237.43,1780.68,1608.48,1991.87,1735.45,1432.17,1946.76,1762.95,1784.08,1160.00,1382.11,1956.54,1816.93,2159.69,2044.84,1721.32,2170.41,1901.64,N,1588.60,1529.67,1602.89,1541.10,1701.50,1571.16,1755.85,1505.50,1782.78,1639.24,1793.36,1641.56,1858.63,1632.46,1924.49,1570.81,1534.77,1597.35,1734.43,1897.65,N
2016-12-28,1677.20,1687.02,1681.36,1654.95,1647.89,1673.71,1678.78,1884.55,1916.76,1897.27,1805.54,1807.31,1803.12,1766.70,1652.67,1807.46,N,1433.11,1022.41,1222.92,1762.60,1598.30,1975.75,1720.60,1417.30,1928.21,1745.24,1773.14,1148.14,1366.31,1937.06,1805.78,2142.36,2027.99,1704.51,2151.61,1882.61,N,1575.52,1518.30,1588.82,1528.82,1681.49,1554.75,1735.12,1487.76,1768.49,1627.20,1778.10,1628.65,1837.60,1615.96,1903.16,1553.39,1517.69,1580.36,1714.05,1876.48,N
